id,ra,dec,class,z,z_err
,35.760288,-5.0072131,1,0.17822735,4.3950004e-05
7005722800150005916300060103,36.154633,-5.7531054,2,0.47923595,8.884106e-05
7006411700150025916300060103,34.889927,-4.2210365,3,-0.0007512951,2.2011578e-05
,36.074749,-4.2655327,1,0.9857175,0.0004896228
7005804700150005916300060103,36.055865,-5.456932,2,3.7665617,0.0005836195
7006378100150025916300060103,35.033475,-4.3420827,11,-0.0007975526,2.0874986e-05
,36.116986,-4.0750499,1,0.32145786,0.0001662459
7005799200150005916300060103,36.13163,-5.4719224,2,2.1046057,0.0006790424
7006378500150025916300060103,35.102807,-4.2994201,3,0.0008623863,9.378476e-06
,36.564139,-4.9718086,1,0.99907935,0.0007866565
7006169600150005916300060103,35.735266,-5.3486663,2,1.3504704,0.00044570368
7006412000150025916300060103,34.853263,-4.1812339,3,0.00026128493,2.4173925e-05
7027729700150095916300060103,18.799088,-1.8255727,2,2.4156394,0.0004659521
7027732000150095916300060103,18.789427,-1.7688852,47,-1.5109866e-05,3.6277474e-05
7028400100150095916300060103,19.841395,-2.0541525,1,0.0,0.0
7028394900150095916300060103,19.574053,-2.2125434,2,1.894499,0.0014354287
7028433200150095916300060103,19.254127,-1.9254733,11,-0.00069818925,1.2020572e-05
7028411900150095916300060103,20.039779,-2.0650683,1,0.10272716,4.145302e-05
7027633800150095916300060103,19.105149,-1.9881095,4,2.1766737,0.0006726975
7028403700150095916300060103,19.396172,-2.1091197,47,-0.00013287696,4.954537e-05
7028424200150095916300060103,19.805941,-1.7577017,1,0.031452466,0.27091843
7028438900150095916300060103,19.18186,-1.8191086,2,0.87114954,0.00012128314
7028408500150095916300060103,19.716478,-1.9703686,48,1.7253555e-05,3.0172967e-05
7028552200150095916300060103,18.771922,-1.5544325,1,0.71219337,3.419232e-05
7028433900150095916300060103,19.306678,-1.8787215,2,1.5121453,0.0006678741
7028411300150095916300060103,19.664022,-1.8328995,11,6.309632e-05,1.322505e-05
7029040200150095916300060103,18.763622,-0.6528454,1,0.0,0.0
7028404000150095916300060103,19.389642,-2.0703622,4,1.6570967,0.0015653453
7028408900150095916300060103,19.791457,-1.9444486,6,0.00039434107,1.039973e-05
7028548900150095916300060103,19.026741,-1.4859679,1,0.0,0.0
7028431000150095916300060103,19.414572,-1.995424,2,0.96151626,0.00023309802
7028409500150095916300060103,19.771174,-1.9091491,11,-0.00088418636,1.7920021e-05
7028548100150095916300060103,19.229867,-1.4349602,1,0.86373675,0.0006217384
7028409700150095916300060103,19.595334,-1.9968904,2,0.86416227,0.00025647754
7028421500150095916300060103,19.805958,-1.8835715,24,0.00019018986,1.3398526e-05
7028614100150095916300060103,19.711161,-1.0374531,15,0.17531031,1.1842318e-05
7028436900150095916300060103,19.465877,-1.7633364,2,0.6253838,0.000106554566
7028421300150095916300060103,19.893698,-1.8510967,3,0.0004133251,7.4515397e-06
7028471600150095916300060103,20.258662,-1.5835335,1,0.0,0.0
7028397500150095916300060103,19.953961,-2.147964,2,1.7012438,0.00038642396
7004139200150095916300060103,20.223495,-2.0210133,11,-0.00041717925,1.7562617e-05
11940896400150095916300060103,19.779324,-1.003312,1,0.17178023,1.7505583e-05
7028397700150095916300060103,19.968857,-2.1167686,2,1.5196763,0.00091070036
7004142200150095916300060103,20.298369,-1.9074824,3,-0.0002825848,1.4839687e-05
7028524300150095916300060103,20.310622,-1.0251423,1,0.0,0.0
7004128600150095916300060103,20.056567,-2.1512395,2,0.958059,9.35489e-05
7004142000150095916300060103,20.341663,-1.9254516,3,0.00010229378,1.304652e-05
7028536800150095916300060103,20.174206,-0.8722577,1,0.6206936,0.00092957873
7028400600150095916300060103,19.825399,-1.9755932,2,2.5479357,0.001236171
7004194100150095916300060103,20.522196,-1.7373379,3,0.00034485428,1.3547169e-05
7028687600150095916300060103,19.690693,-0.23591541,1,0.0,0.0
7028414200150095916300060103,19.977198,-1.9060123,2,1.5498736,0.00055252586
7028553700150095916300060103,18.72598,-1.4599558,3,-0.00025267852,2.7555689e-05
7028642600150095916300060103,20.262898,-0.6425235,1,0.52492726,0.00019651337
7028418300150095916300060103,20.089592,-1.8309084,2,1.9996879,0.0024064034
7028582900150095916300060103,18.673936,-1.2896883,47,2.8378538e-05,4.7163703e-05
7028494300150095916300060103,20.736868,-1.1480947,1,0.10680276,0.00011548315
7004141200150095916300060103,20.519784,-1.9123885,2,1.2726542,0.0005409575
7029017200150095916300060103,18.238617,-1.1461022,3,-0.00069732766,9.303895e-06
7028495300150095916300060103,20.826942,-1.1139502,1,0.6285611,0.00010021125
7028417400150095916300060103,20.285143,-1.8390504,2,1.3717301,0.0003848743
7029020400150095916300060103,18.243322,-0.9979207,48,-0.00014811152,6.194182e-05
7028697800150095916300060103,21.051969,-1.0138373,1,0.6321065,3.2232609
7028419500150095916300060103,20.202197,-1.7791401,2,1.3648895,0.0008602429
7028595000150095916300060103,18.574428,-1.0301111,48,-0.0002198187,5.3150183e-05
7028753600150095916300060103,20.856489,-0.4708464,1,0.0,0.0
7004192200150095916300060103,20.516825,-1.8002093,2,2.359764,0.0019416901
7028596000150095916300060103,18.632791,-0.9582455,11,-0.00073565723,1.92981e-05
7029153500150095916300060103,18.969151,0.10026611,1,0.0,0.0
7004192500150095916300060103,20.441212,-1.7727516,2,3.3161845,-1.0
7028594600150095916300060103,18.741203,-0.9922126,11,-4.526802e-05,1.6238564e-05
3468675800150095916300060103,18.748333,0.25919199,1,0.04848125,1.1225153e-05
7029027800150095916300060103,18.113813,-0.8543619,4,1.189491,0.0013968531
7029077700150095916300060103,18.302971,-0.5029145,39,0.0005075938,2.2848422e-05
7029162400150095916300060103,18.815769,0.21348418,12,0.045107577,1.18929665e-05
7027762200150095916300060103,18.382873,-1.5314659,4,1.7570844,0.001517345
7029077900150095916300060103,18.270241,-0.4675998,11,-0.0005018188,2.2719369e-05
3468681600150095916300060103,18.831007,0.23230898,15,0.08867458,2.7537655e-05
7027761500150095916300060103,18.437896,-1.53842,4,1.2107937,0.0010068391
7029046100150095916300060103,18.509401,-0.5922989,3,0.00043990155,1.3393621e-05
7029164700150095916300060103,18.842425,0.25521099,1,0.39007798,4.542645e-05
7027763100150095916300060103,18.400736,-1.4743002,2,1.4592925,0.0007460403
7028607900150095916300060103,18.883858,-0.8126509,24,0.0001893903,0.00012080852
3468682700150095916300060103,18.786667,0.26585699,15,0.042912927,1.5599886e-05
7027737900150095916300060103,18.683516,-1.6527043,2,2.218525,0.0006576978
7029039100150095916300060103,18.614254,-0.6140669,3,-0.00019123674,2.5939871e-05
3468683900150095916300060103,18.936794,0.23347398,7,0.044514354,8.555794e-06
3163674500150095916300060103,18.614588,-1.276108,30,0.118527815,2.8552597e-05
7029049900150095916300060103,18.690701,-0.4933331,23,-0.00010262114,9.3630215e-06
12314312200150095916300060103,18.834532,0.44512899,15,0.122406945,3.610343e-05
7028581300150095916300060103,18.729246,-1.3629351,2,2.2176518,0.0005670425
7029041800150095916300060103,18.823743,-0.5888765,3,-0.00010593783,1.3505383e-05
7029285600150095916300060103,18.900483,0.56458932,1,0.0,0.0
7028554100150095916300060103,18.82125,-1.4512714,2,1.3717116,0.0002686432
7029041300150095916300060103,18.90776,-0.5880821,6,-1.8731225e-05,5.2539122e-05
7028909600150095916300060103,20.083302,0.12656088,1,0.0,0.0
7028190100150095916300060103,18.192503,-1.2187704,2,3.551328,0.0012148127
7029080100150095916300060103,18.230541,-0.3766744,20,-0.00017824535,8.1755725e-06
7029353400150095916300060103,19.931783,0.4166957,1,0.73726994,0.00011084895
7029017600150095916300060103,18.246655,-1.0778498,2,1.7839644,0.0015524846
7029084100150095916300060103,18.210015,-0.296417,23,0.00013179489,1.7040975e-05
7028566500150095916300060103,19.608866,-1.2240564,12,0.21714155,2.4850398e-05
7028590800150095916300060103,18.387469,-1.2494483,2,0.93575335,0.0004000418
7029080700150095916300060103,18.513816,-0.3926595,3,0.0003858452,2.8244207e-05
12126557800150095916300060103,19.70428,-1.1540654,1,0.59155136,0.00015967118
7028590200150095916300060103,18.491403,-1.1944053,2,0.75374573,5.604385e-05
7029142200150095916300060103,18.409751,-0.10930031,56,-4.403414e-05,3.5397232e-05
11940926000150095916300060103,19.712809,-1.0714597,1,0.5732565,0.00016731302
7028594700150095916300060103,18.525999,-1.0683224,2,0.43681532,5.8868387e-05
7029142600150095916300060103,18.431318,-0.042499192,51,0.00021603152,1.4713538e-05
11940896500150095916300060103,19.782103,-1.112113,1,0.69392574,0.00019631961
7029018900150095916300060103,18.366728,-1.0372048,4,2.2512195,0.001987709
7029131300150095916300060103,18.674807,-0.23944631,3,4.5872403e-06,8.063859e-06
12126538000150095916300060103,19.848475,-0.9226864,1,0.5725298,0.00011317249
7029020300150095916300060103,18.270991,-0.989009,2,1.9896413,0.0008406717
7029099600150095916300060103,18.831829,-0.4168608,23,-0.00019539594,7.5254475e-06
11758488700150095916300060103,20.154299,-0.9453716,1,0.370731,0.00011274352
7029026900150095916300060103,18.167669,-0.8676369,2,1.905883,0.0008794336
7029102200150095916300060103,18.802278,-0.27430499,23,9.329964e-06,7.3209476e-06
7029122500150095916300060103,19.250292,-0.023898612,1,0.079769716,2.8882052e-05
7029023500150095916300060103,18.437557,-0.8968723,4,0.8647753,0.0014543664
7029133100150095916300060103,18.724752,-0.1607706,3,-0.00020973191,1.3161605e-05
11943008200150095916300060103,18.67338,0.3435189,1,0.52028024,0.00015273278
7028586500150095916300060103,18.666103,-1.1816443,2,2.1589806,0.0021789495
7029133400150095916300060103,18.688937,-0.12244381,3,-0.0005948992,3.0143283e-05
12314311800150095916300060103,18.773281,0.41618781,15,0.26692834,2.3016259e-05
7028586200150095916300060103,18.718067,-1.2052596,2,0.9762849,0.00028897676
7029106800150095916300060103,18.878776,-0.20534642,23,-8.088174e-05,9.748313e-06
11757271700150095916300060103,18.78923,0.44744012,1,0.43461132,0.000113818794
7029021600150095916300060103,18.571619,-0.9218852,2,0.854142,0.00015207713
7029108100150095916300060103,18.89519,-0.1446473,3,-0.0002712375,1.70507e-05
12128685800150095916300060103,19.201269,0.12529561,1,0.0,0.0
7028596100150095916300060103,18.636268,-0.9306735,2,0.85705066,0.0001595427
7029136700150095916300060103,18.812092,-0.017558091,23,3.2420554e-05,8.322313e-06
11946427400150095916300060103,20.138627,0.14775229,1,0.4874737,0.20253429
7028604400150095916300060103,18.872791,-0.956595,2,1.6031326,0.0009508193
7028542800150095916300060103,19.065255,-1.6253283,48,-3.3647655e-05,8.696426e-05
7029355600150095916300060103,20.246351,0.50674839,1,0.23938501,2.6599273e-05
7029029500150095916300060103,18.277523,-0.8448625,4,1.2309511,0.0014991099
7028555400150095916300060103,18.984409,-1.4468188,3,-4.441351e-05,1.7729526e-05
7028613800150095916300060103,19.748342,-1.0488498,5,0.094382204,1.2370832e-05
7029029900150095916300060103,18.307437,-0.7837196,2,1.008924,0.0005076316
7028453400150095916300060103,19.47597,-1.5532427,3,-0.0010746843,1.0356752e-05
4945861900150095916300060103,18.616333,-1.6683319,1,0.0,0.0
7029032300150095916300060103,18.352012,-0.6832655,2,2.1749053,0.0021960603
7028454700150095916300060103,19.560351,-1.5244831,3,0.00025539665,1.2228627e-05
4946313900150095916300060103,20.124206,-1.7429688,1,0.16598417,0.00010550825
7029024300150095916300060103,18.509817,-0.7974878,2,0.35095522,5.527169e-05
7028454300150095916300060103,19.639372,-1.4951771,11,-0.0005735339,2.129734e-05
4946330200150095916300060103,19.147797,-1.7581298,1,0.35167694,9.103244e-05
7029044300150095916300060103,18.399124,-0.6728855,4,2.5310805,0.0011906789
7028459600150095916300060103,19.580836,-1.298965,3,-0.00053303945,1.0900327e-05
4946349400150095916300060103,20.419464,-1.5901993,1,0.44334522,0.000118080796
7029077500150095916300060103,18.293303,-0.5258928,30,0.41373837,8.86965e-05
7028563800150095916300060103,19.274381,-1.2633439,3,-0.0006433417,1.2698548e-05
4946368700150095916300060103,20.504608,-1.0981431,1,0.97639346,0.00015417243
7029078400150095916300060103,18.361007,-0.4341371,2,0.9359732,0.00039005233
7028568200150095916300060103,19.456656,-1.2283478,39,0.00011649866,0.00018295142
4946373300150095916300060103,20.132446,-1.3371628,1,0.095957406,5.3333704e-05
7029046600150095916300060103,18.545053,-0.5744292,2,1.972199,0.0012297672
7028567900150095916300060103,19.578358,-1.1606674,11,-0.00035504648,9.339171e-06
4946403100150095916300060103,19.134064,-1.4922463,1,0.77460253,0.0001561828
7029049100150095916300060103,18.414158,-0.5025894,2,1.0045474,0.00023482597
7028626200150095916300060103,19.621554,-0.9137022,3,-0.0005381314,1.0089463e-05
4946458200150095916300060103,19.698486,-0.8241682,1,0.30180973,0.6201714
7029039000150095916300060103,18.587326,-0.6803513,2,0.4404861,8.458231e-05
7028502900150095916300060103,19.975203,-1.2782663,47,-9.930491e-05,7.4235475e-05
4946468300150095916300060103,19.945679,-0.5980076,1,0.0690536,3.0908428e-05
7029041900150095916300060103,18.916904,-0.5579835,2,1.6013572,-1.0
7028478800150095916300060103,20.285659,-1.2908047,48,-7.4405165e-05,0.00013337309
4946495800150095916300060103,19.754791,-0.2261436,1,0.37543687,0.0003798836
7029142300150095916300060103,18.41513,-0.092346703,4,0.9745688,0.0005073506
7028479500150095916300060103,20.427851,-1.2931819,3,2.9447983e-05,7.57327e-06
4946532100150095916300060103,20.484009,-0.6003391,1,0.4057891,0.00020329181
7029142000150095916300060103,18.485824,-0.081564818,2,1.6632217,0.0009768876
7028511500150095916300060103,19.777542,-1.2487305,49,-0.00018947823,2.0511829e-05
4946637200150095916300060103,19.997864,0.21332099,1,0.0,0.0
7029053800150095916300060103,18.665101,-0.3751453,2,0.44998693,0.00015837651
7028517400150095916300060103,20.147518,-1.0875186,34,0.0006185711,6.687307e-05
4946721500150095916300060103,18.347168,-0.6213226,1,0.2773705,0.00016922446
7029131200150095916300060103,18.611447,-0.24755709,2,1.559717,0.00092256395
7028479900150095916300060103,20.412287,-1.212584,3,-0.00013466096,1.516751e-05
4946753400150095916300060103,19.017334,-0.430142,1,0.0,0.0
7029094100150095916300060103,18.960495,-0.3514326,2,1.7436602,0.0012275615
7028492800150095916300060103,20.479706,-1.1863034,3,-7.122997e-05,9.940228e-06
4946800000150095916300060103,19.03656,0.41149059,1,0.31096244,0.00037890338
7029104200150095916300060103,18.914396,-0.23334311,4,2.348714,0.00068269175
7028666900150095916300060103,19.15856,-0.6632718,50,-0.00010369498,8.986556e-06
5777854800150175916300060103,113.99224,37.513172,1,0.0,0.0
7029136200150095916300060103,18.817722,-0.077910287,2,1.6125948,0.0005274338
7029090700150095916300060103,19.106245,-0.4747024,3,-0.00036194123,1.3423891e-05
5774962500150175916300060103,114.66584,37.178238,1,0.0,0.0
7028542600150095916300060103,19.098985,-1.680089,2,2.3292606,0.0008592484
7028659700150095916300060103,19.374936,-0.8102213,11,-0.0002439243,9.133239e-06
5774813200150175916300060103,115.11005,36.926224,1,0.0,0.0
7028546100150095916300060103,19.163065,-1.5529649,2,0.8909004,0.00022073099
7028634200150095916300060103,19.679716,-0.7007668,3,-0.00029659818,1.324179e-05
5774953000150175916300060103,115.09072,37.064367,5,0.18235178,8.532571e-06
7028548500150095916300060103,19.107201,-1.5010652,2,0.9683783,0.00011525238
7028633200150095916300060103,19.736784,-0.7318159,3,-0.00047200173,1.2138352e-05
5774803900150175916300060103,115.39531,36.735812,1,0.0,0.0
7028547400150095916300060103,19.277812,-1.4669596,2,2.0061908,0.00256833
7028673800150095916300060103,19.686757,-0.5709035,29,-5.2822295e-05,1.5609838e-05
5774840100150175916300060103,116.01945,37.060851,1,0.0,0.0
7028560000150095916300060103,19.291963,-1.4106456,30,0.38813975,9.53557e-05
7029113600150095916300060103,19.320754,-0.14372808,49,0.000106158936,1.8894078e-05
5777857800150175916300060103,114.04179,37.665968,1,0.0,0.0
7028561900150095916300060103,19.327369,-1.3430864,2,1.7650956,0.0010938436
7029122700150095916300060103,19.300257,-0.020485613,3,-0.00011112722,1.1650274e-05
5777880000150175916300060103,114.32737,37.861328,1,0.0,0.0
7028448000150095916300060103,19.670212,-1.5590488,2,2.4437664,0.0038087717
7028685900150095916300060103,19.470451,-0.3295755,11,-0.00061920786,1.0070774e-05
5775015100150175916300060103,114.84823,37.562839,1,0.0,0.0
7028456800150095916300060103,19.660617,-1.4570329,2,1.1319411,0.0006234384
7029117700150095916300060103,19.406106,-0.021846103,51,0.00024406948,7.2155744e-06
5775084500150175916300060103,114.83947,37.700193,1,0.0,0.0
7028457000150095916300060103,19.639017,-1.4231073,2,2.3737893,0.0024146752
7028693900150095916300060103,19.698917,-0.028492819,64,0.00015113602,8.18443e-05
5775085000150175916300060103,114.87272,37.753112,1,0.0,0.0
7028457200150095916300060103,19.622952,-1.4053226,30,0.52749807,0.00012139328
7028650800150095916300060103,19.863941,-0.6585097,45,-0.00017754667,4.6880952e-05
5775120000150175916300060103,115.07694,38.211429,1,0.0,0.0
7028459300150095916300060103,19.607132,-1.3610143,2,2.8441472,-1.0
7028636900150095916300060103,20.067359,-0.7850063,65,-7.354178e-05,0.000108053966
5775111700150175916300060103,115.16589,38.123893,1,0.0,0.0
7028558500150095916300060103,18.979402,-1.2396395,2,1.6691558,0.0006652767
7028642200150095916300060103,20.186695,-0.6997694,56,-6.8364185e-05,0.00011088887
5774913900150175916300060103,115.9599,37.693583,1,0.57801783,0.00023574643
7028572800150095916300060103,19.157534,-1.2224227,2,1.0579728,0.00038665754
7028644200150095916300060103,20.263767,-0.5852071,3,-0.00066299684,1.0406337e-05
12276592200150175916300060103,116.14368,37.810848,15,0.097895496,1.287979e-05
7028575800150095916300060103,19.104316,-1.1491095,4,0.9624919,0.00074949657
7028850300150095916300060103,20.259258,-0.4703708,47,0.000107235996,3.9131806e-05
5778018800150175916300060103,114.3593,38.786867,15,0.30566594,4.3021042e-05
7028573200150095916300060103,19.22517,-1.1666267,2,1.1143495,0.0005811546
7028861200150095916300060103,20.101264,-0.25718119,48,-0.00019204221,0.00012137645
5791122700150175916300060103,116.26038,38.677491,1,0.98678213,3.0496365e-05
7028576500150095916300060103,19.221017,-1.1308788,66,0.5620982,2.7097081e-05
7028861400150095916300060103,20.134433,-0.2309352,47,-0.0001413365,9.5996016e-05
5791255000150175916300060103,116.20031,39.428461,15,0.3099809,2.1274624e-05
7028600900150095916300060103,19.141672,-0.9517186,2,2.7824337,0.00384016
7028894500150095916300060103,19.951492,-0.13569319,6,-0.00043878218,9.217895e-06
11905247400150175916300060103,116.01954,37.88256,1,0.3482617,5.254247e-05
7028608900150095916300060103,19.000475,-0.8657777,2,0.8162579,0.00022258435
7028861900150095916300060103,20.225275,-0.22657561,29,-0.00038362894,2.8815733e-05
5790945000150175916300060103,116.07674,37.981799,1,0.20143303,3.644249e-05
7028579600150095916300060103,19.30339,-0.9715217,2,0.48711157,7.560707e-05
7004197800150095916300060103,20.676858,-1.6617745,3,0.00030361678,1.4930926e-05
12462308500150175916300060103,116.11833,38.029244,1,0.93157077,7.2394534e-05
7028571000150095916300060103,19.49081,-1.136117,2,0.7086486,0.00013320679
7028482700150095916300060103,20.643058,-1.3268366,48,-0.00016889877,0.00012470542
5778062100150175916300060103,114.38893,39.169489,1,0.0,0.0
7028571600150095916300060103,19.550534,-1.0782141,2,0.73981404,0.00020854831
7028496900150095916300060103,20.619967,-1.0710388,3,-0.0004079734,9.479384e-06
11905333200150175916300060103,116.07774,39.500047,1,0.652502,0.00016936922
7028566700150095916300060103,19.571265,-1.2394382,2,0.668155,9.817149e-05
7028706700150095916300060103,20.866444,-0.9400939,3,-0.00036588855,9.685907e-06
12276596000150175916300060103,116.22358,39.409875,1,0.69189656,6.185881e-05
7028568000150095916300060103,19.601204,-1.1422261,2,0.9674686,0.00032216875
7028706900150095916300060103,21.025828,-0.9348638,3,-6.622437e-05,8.372461e-06
12462295800150175916300060103,116.26917,39.402481,1,0.9424593,0.00024689324
7028618800150095916300060103,19.646915,-0.9606367,2,1.1118039,0.00032562859
7028738700150095916300060103,20.837792,-0.763857,46,0.00041759675,3.344749e-05
12462295700150175916300060103,116.25366,39.418806,1,0.38305,0.00011538879
7028617000150095916300060103,19.698658,-1.0205139,4,0.6922229,0.00019588204
7028747000150095916300060103,20.945895,-0.4762269,11,-0.00027306366,1.5594496e-05
12090889100150175916300060103,116.21325,39.456248,1,0.6880132,0.00020504848
7028613900150095916300060103,19.724639,-1.0483613,4,0.6688898,9.163981e-05
7028870200150095916300060103,20.744094,-0.2580041,3,-0.0005058513,1.9573083e-05
12276593400150175916300060103,116.77952,37.604748,1,0.53659695,7.288145e-05
7028619000150095916300060103,19.681613,-0.9539316,2,2.3790293,0.0018170441
7028872100150095916300060103,20.88411,-0.17166259,3,3.1147025e-05,8.909194e-06
12462285500150175916300060103,116.72489,38.894006,1,0.4851607,4.0558018e-05
7028614900150095916300060103,19.756718,-0.9948679,4,1.133716,0.0011995352
7028876400150095916300060103,20.901697,-0.044348919,23,-0.00017782144,1.0719178e-05
12276585500150175916300060103,116.66845,39.062941,15,0.38213262,5.9538197e-05
7028618900150095916300060103,19.660585,-0.9482466,2,2.8774927,0.0014922969
7028761500150095916300060103,21.013078,-0.3837096,45,0.00017167188,1.3973407e-05
12090741900150175916300060103,114.51312,38.616153,15,0.39426664,2.7561671e-05
7028627200150095916300060103,19.616621,-0.8777371,2,2.1951623,0.00044654644
7029265100150095916300060103,18.533724,0.26627391,47,-0.00019003301,0.0002134205
12462143400150175916300060103,114.60335,38.645272,1,0.48820156,8.637514e-05
7028621000150095916300060103,19.762275,-0.9427163,2,1.6283306,0.0011431645
7029139600150095916300060103,18.812398,0.0046580971,55,0.00014820082,8.057127e-06
5791182800150175916300060103,116.85262,38.879635,1,0.21335109,6.002761e-05
7028446500150095916300060103,19.817256,-1.6033389,2,1.4967391,0.0013248223
7029169400150095916300060103,18.749622,0.3514563,3,2.9955505e-05,1.3266271e-05
5791189300150175916300060103,116.98695,39.024884,1,0.0,0.0
7028450200150095916300060103,19.793723,-1.4841555,2,1.714894,0.00037137838
7029129700150095916300060103,19.336276,0.18234872,29,-0.0005016663,1.0371264e-05
4090094300150175916300060103,115.40039,37.155735,1,0.49851,7.2954164e-05
7028429200150095916300060103,20.022051,-1.5722455,2,1.4261312,0.00094603084
7029161300150095916300060103,19.158952,0.33100871,11,-0.0006668258,2.0344767e-05
4090107100150175916300060103,115.91949,37.60757,1,0.58970803,0.00024098488
7028451500150095916300060103,19.905801,-1.3979349,4,0.7886533,0.00020269379
7029341600150095916300060103,19.531023,0.1810569,3,0.00010285236,1.2553685e-05
4090110900150175916300060103,116.06644,37.853708,1,0.023408351,6.648709e-05
7028500500150095916300060103,19.947373,-1.389833,2,2.3176548,0.0020890313
7029333600150095916300060103,19.674587,0.08403019,11,-5.9819944e-05,1.25950655e-05
4091309900150175916300060103,114.50226,38.689654,1,0.0,0.0
3163825100150095916300060103,20.003218,-1.364354,2,0.09577911,2.7763077e-05
7029346500150095916300060103,19.499507,0.36073751,56,0.00012605017,0.00011937006
4091321300150175916300060103,114.60388,38.985968,1,0.051329676,8.7897824e-05
7028502800150095916300060103,20.011843,-1.263994,2,2.2625515,0.0015505259
7029375500150095916300060103,19.142137,0.49896878,49,-4.7693044e-05,3.1547643e-05
4091328300150175916300060103,114.57779,39.146614,1,-0.0028162126,3.343691e-05
7028500100150095916300060103,20.064594,-1.3228875,2,0.76136154,5.4213495e-05
7029370300150095916300060103,19.237825,0.50168399,11,-0.0007475901,1.689825e-05
4098748400150175916300060103,116.9989,37.536974,1,0.07322149,5.9122725e-05
7028472600150095916300060103,20.30031,-1.5466288,2,1.9358264,0.0011202731
7028908100150095916300060103,19.87508,0.11663171,48,-0.00017975912,0.00017715954
4098776900150175916300060103,116.31088,37.960081,1,0.19247402,4.205184e-05
7028463400150095916300060103,20.426894,-1.6198601,2,0.95873046,0.0004901376
7028909200150095916300060103,19.994729,0.098189495,3,0.00028053482,7.522512e-06
4098891200150175916300060103,115.89203,39.091022,1,0.28751296,1.8897234e-05
7028466100150095916300060103,20.379457,-1.5395759,2,1.0535529,0.0006267012
7028909300150095916300060103,20.037672,0.13847062,3,-0.0006357681,1.4525662e-05
4098907400150175916300060103,116.6391,39.199241,1,0.12240413,0.107878074
7028478500150095916300060103,20.297096,-1.3226013,2,0.5441444,7.6133685e-05
7028899200150095916300060103,20.271963,0.033915215,45,-7.529139e-05,1.8958217e-05
4098908000150175916300060103,116.6185,39.339272,1,0.5279116,0.0003383829
7028513900150095916300060103,19.80356,-1.1512647,2,2.0097127,0.0007192114
7028913900150095916300060103,20.477092,0.1546194,23,-0.00015808722,1.00173165e-05
4099971000150175916300060103,115.23834,38.991967,1,0.70793223,9.897559e-05
7028510700150095916300060103,19.931243,-1.1495791,2,0.49764326,8.6060034e-05
7028930000150095916300060103,20.317101,0.33889312,3,-0.0010362476,1.3105434e-05
5758722600150185916300060103,115.41073,30.479315,4,1.8348328,0.0015007352
5758767500150185916300060103,115.21418,30.68647,11,0.00012316191,5.2827338e-05
5758088400150185916300060103,116.24362,30.313638,1,0.0,0.0
5758723500150185916300060103,115.44672,30.545289,2,0.69905597,0.00037344734
5758096900150185916300060103,115.8398,30.364491,3,2.02361e-05,2.8264507e-05
5758988300150185916300060103,114.87256,31.21511,1,0.07783286,8.175296e-05
5758728700150185916300060103,115.60581,30.448093,4,0.9738999,0.000797867
5758093700150185916300060103,115.95439,30.290358,32,-4.933294e-06,1.9038076e-05
5758103700150185916300060103,115.92916,30.587415,1,0.7951755,0.0003421318
5758096600150185916300060103,115.76593,30.388836,4,0.9801988,0.0007873451
5758090200150185916300060103,116.08264,30.367482,47,0.00016539665,0.0002551799
5758164900150185916300060103,116.41936,30.444995,1,0.6825243,0.0002269017
5758731800150185916300060103,115.61296,30.496259,2,0.64104784,0.00016528906
5758168100150185916300060103,116.27279,30.458482,67,0.0026554156,1.2933062
5758839900150185916300060103,116.09077,31.080582,1,0.0,0.0
5758098300150185916300060103,115.79804,30.430303,2,1.7664026,0.0018823661
5758125100150185916300060103,116.47789,30.315488,18,0.0007603546,3.170663e-05
5758908000150185916300060103,115.61808,31.346514,1,0.10016134,0.00016460479
5758730500150185916300060103,115.79653,30.537472,2,1.6361847,0.001859133
5758790200150185916300060103,114.97056,30.985134,11,0.0005006298,5.180238e-05
5758864000150185916300060103,116.28664,31.283151,1,0.0923314,2.5658576
5758092700150185916300060103,115.85154,30.248879,4,0.84613293,0.0005079837
5758987300150185916300060103,114.91396,31.208345,3,-0.00053496566,3.2067215e-05
5759124100150185916300060103,115.55557,31.950811,1,0.61739236,0.00026506776
5758100400150185916300060103,115.99613,30.437454,4,0.98303944,0.0006579788
5758990100150185916300060103,114.88251,31.301045,3,0.0007561464,2.9763687e-05
5760295700150185916300060103,115.55452,32.633543,1,0.36002612,2.1704234e-05
5758102600150185916300060103,115.88498,30.483594,4,0.97363347,0.0010581516
5759002500150185916300060103,114.90618,31.435685,3,0.00023639332,2.6147833e-05
5760299600150185916300060103,115.81083,32.684291,1,0.0,0.0
5758734200150185916300060103,115.85335,30.546298,2,0.49728087,0.00017708534
5759063900150185916300060103,114.80701,31.737132,29,-0.00026346545,3.174852e-05
5760305400150185916300060103,115.8783,32.920026,1,0.0,0.0
5758044000150185916300060103,116.31635,30.17115,2,0.7908368,0.0003645591
5759110100150185916300060103,115.0798,31.709271,68,-0.003573029,0.85272384
5760327500150185916300060103,116.07648,33.024658,1,0.0,0.0
5758168200150185916300060103,116.26063,30.47719,4,0.7783831,0.0004350509
5758739000150185916300060103,115.70223,30.695503,3,0.00041915468,2.197101e-05
5757976500150185916300060103,117.2664,30.365917,1,0.0,0.0
5758164200150185916300060103,116.38137,30.411125,4,1.1396681,0.001886726
